"id","alias","valid_from_date","valid_to_date","nameset_id","hierarchy_name_id","admin_level","alias_dot_name","last_upddate","last_userid","message","parent_id"
NA,"asari_toru","1990-01-01","9999-12-31",9,317424,2,"africa:nigeria:rivers:asari_toru",17246,"kmccarthy",NA,288993
NA,"isiala_ngwa_south","1990-01-01","9999-12-31",9,316783,2,"africa:nigeria:abia:isiala_ngwa_south",17246,"kmccarthy",NA,288964
NA,"gwer_west","1990-01-01","9999-12-31",9,316903,2,"africa:nigeria:benue:gwer_west",17246,"kmccarthy",NA,289013
NA,"abi","1990-01-01","9999-12-31",9,316949,2,"africa:nigeria:cross_river:abi",17246,"kmccarthy",NA,289011
NA,"akamkpa","1990-01-01","9999-12-31",9,316941,2,"africa:nigeria:cross_river:akamkpa",17246,"kmccarthy",NA,289011
NA,"oyo_east","1990-01-01","9999-12-31",9,317376,2,"africa:nigeria:oyo:oyo_east",17246,"kmccarthy",NA,288991
NA,"ahoada_west","1990-01-01","9999-12-31",9,317423,2,"africa:nigeria:rivers:ahoada_west",17246,"kmccarthy",NA,288993
NA,"ehime_mbano","1990-01-01","9999-12-31",9,317074,2,"africa:nigeria:imo:ehime_mbano",17246,"kmccarthy",NA,288987
NA,"ibarapa_north","1990-01-01","9999-12-31",9,317379,2,"africa:nigeria:oyo:ibarapa_north",17246,"kmccarthy",NA,288991
NA,"akure_south","1990-01-01","9999-12-31",9,317346,2,"africa:nigeria:ondo:akure_south",17246,"kmccarthy",NA,288994
NA,"ovia_south_west","1990-01-01","9999-12-31",9,316993,2,"africa:nigeria:edo:ovia_south_west",17246,"kmccarthy",NA,289004
NA,"zangon_kataf","1990-01-01","9999-12-31",9,317118,2,"africa:nigeria:kaduna:zangon_kataf",17246,"kmccarthy",NA,288985
NA,"ado_odo_ota","1990-01-01","9999-12-31",9,317324,2,"africa:nigeria:ogun:ado_odo_ota",17246,"kmccarthy",NA,288995
NA,"ijebu_north","1990-01-01","9999-12-31",9,317326,2,"africa:nigeria:ogun:ijebu_north",17246,"kmccarthy",NA,288995
NA,"urue_offong_oruko","1990-01-01","9999-12-31",9,316812,2,"africa:nigeria:akwa_ibom:urue_offong_oruko",17246,"kmccarthy",NA,288966
NA,"oshimili_south","1990-01-01","9999-12-31",9,316961,2,"africa:nigeria:delta:oshimili_south",17246,"kmccarthy",NA,289010
NA,"esan_central","1990-01-01","9999-12-31",9,292232,2,"africa:nigeria:edo:esan_central",17246,"kmccarthy",NA,289004
NA,"ekiti_south_west","1990-01-01","9999-12-31",9,317006,2,"africa:nigeria:ekiti:ekiti_south_west",17246,"kmccarthy",NA,289003
NA,"owerri_municipal","1990-01-01","9999-12-31",9,317060,2,"africa:nigeria:imo:owerri_municipal",17246,"kmccarthy",NA,288987
NA,"ibarapa_east","1990-01-01","9999-12-31",9,317401,2,"africa:nigeria:oyo:ibarapa_east",17246,"kmccarthy",NA,288991
NA,"langtang_south","1990-01-01","9999-12-31",9,317414,2,"africa:nigeria:plateau:langtang_south",17246,"kmccarthy",NA,290694
NA,"ovia_north_east","1990-01-01","9999-12-31",9,316994,2,"africa:nigeria:edo:ovia_north_east",17246,"kmccarthy",NA,289004
NA,"oru_east","1990-01-01","9999-12-31",9,317064,2,"africa:nigeria:imo:oru_east",17246,"kmccarthy",NA,288987
NA,"aba_north","1990-01-01","9999-12-31",9,316773,2,"africa:nigeria:abia:aba_north",17246,"kmccarthy",NA,288964
NA,"isiala_ngwa_north","1990-01-01","9999-12-31",9,316788,2,"africa:nigeria:abia:isiala_ngwa_north",17246,"kmccarthy",NA,288964
NA,"esit_eket","1990-01-01","9999-12-31",9,316818,2,"africa:nigeria:akwa_ibom:esit_eket",17246,"kmccarthy",NA,288966
NA,"ogori_magongo","1990-01-01","9999-12-31",9,317241,2,"africa:nigeria:kogi:ogori_magongo",17246,"kmccarthy",NA,288979
NA,"ogbomosho_north","1990-01-01","9999-12-31",9,317403,2,"africa:nigeria:oyo:ogbomosho_north",17246,"kmccarthy",NA,288991
NA,"oyo_west","1990-01-01","9999-12-31",9,317386,2,"africa:nigeria:oyo:oyo_west",17246,"kmccarthy",NA,288991
NA,"abak","1990-01-01","9999-12-31",9,316828,2,"africa:nigeria:akwa_ibom:abak",17246,"kmccarthy",NA,288966
NA,"uruan","1990-01-01","9999-12-31",9,316826,2,"africa:nigeria:akwa_ibom:uruan",17246,"kmccarthy",NA,288966
NA,"ughelli_north","1990-01-01","9999-12-31",9,316953,2,"africa:nigeria:delta:ughelli_north",17246,"kmccarthy",NA,289010
NA,"ezza_north","1990-01-01","9999-12-31",9,316987,2,"africa:nigeria:ebonyi:ezza_north",17246,"kmccarthy",NA,289009
NA,"yagba_west","1990-01-01","9999-12-31",9,317224,2,"africa:nigeria:kogi:yagba_west",17246,"kmccarthy",NA,288979
NA,"ondo_west","1990-01-01","9999-12-31",9,317330,2,"africa:nigeria:ondo:ondo_west",17246,"kmccarthy",NA,288994
NA,"obubra","1990-01-01","9999-12-31",9,316945,2,"africa:nigeria:cross_river:obubra",17246,"kmccarthy",NA,289011
NA,"aniocha_north","1990-01-01","9999-12-31",9,292216,2,"africa:nigeria:delta:aniocha_north",17246,"kmccarthy",NA,289010
NA,"enugu_east","1990-01-01","9999-12-31",9,317032,2,"africa:nigeria:enugu:enugu_east",17246,"kmccarthy",NA,288996
NA,"ibarapa_central","1990-01-01","9999-12-31",9,317398,2,"africa:nigeria:oyo:ibarapa_central",17246,"kmccarthy",NA,288991
NA,"ethiope_east","1990-01-01","9999-12-31",9,316974,2,"africa:nigeria:delta:ethiope_east",17246,"kmccarthy",NA,289010
NA,"ughelli_south","1990-01-01","9999-12-31",9,316954,2,"africa:nigeria:delta:ughelli_south",17246,"kmccarthy",NA,289010
NA,"onna","1990-01-01","9999-12-31",9,316822,2,"africa:nigeria:akwa_ibom:onna",17246,"kmccarthy",NA,288966
NA,"ini","1990-01-01","9999-12-31",9,316815,2,"africa:nigeria:akwa_ibom:ini",17246,"kmccarthy",NA,288966
NA,"nsit_ubium","1990-01-01","9999-12-31",9,316840,2,"africa:nigeria:akwa_ibom:nsit_ubium",17246,"kmccarthy",NA,288966
NA,"warri_north","1990-01-01","9999-12-31",9,316971,2,"africa:nigeria:delta:warri_north",17246,"kmccarthy",NA,289010
NA,"ethiope_west","1990-01-01","9999-12-31",9,316973,2,"africa:nigeria:delta:ethiope_west",17246,"kmccarthy",NA,289010
NA,"boki","1990-01-01","9999-12-31",9,316939,2,"africa:nigeria:cross_river:boki",17246,"kmccarthy",NA,289011
NA,"isoko_south","1990-01-01","9999-12-31",9,316957,2,"africa:nigeria:delta:isoko_south",17246,"kmccarthy",NA,289010
NA,"ikot_abasi","1990-01-01","9999-12-31",9,316833,2,"africa:nigeria:akwa_ibom:ikot_abasi",17246,"kmccarthy",NA,288966
NA,"onitsha_north","1990-01-01","9999-12-31",9,316857,2,"africa:nigeria:anambra:onitsha_north",17246,"kmccarthy",NA,289014
NA,"ezza_south","1990-01-01","9999-12-31",9,316983,2,"africa:nigeria:ebonyi:ezza_south",17246,"kmccarthy",NA,289009
NA,"ukwa_east","1990-01-01","9999-12-31",9,316776,2,"africa:nigeria:abia:ukwa_east",17246,"kmccarthy",NA,288964
NA,"eket","1990-01-01","9999-12-31",9,316842,2,"africa:nigeria:akwa_ibom:eket",17246,"kmccarthy",NA,288966
NA,"essien_udim","1990-01-01","9999-12-31",9,316836,2,"africa:nigeria:akwa_ibom:essien_udim",17246,"kmccarthy",NA,288966
NA,"odukpani","1990-01-01","9999-12-31",9,316943,2,"africa:nigeria:cross_river:odukpani",17246,"kmccarthy",NA,289011
NA,"awka_north","1990-01-01","9999-12-31",9,316853,2,"africa:nigeria:anambra:awka_north",17246,"kmccarthy",NA,289014
NA,"etung","1990-01-01","9999-12-31",9,316948,2,"africa:nigeria:cross_river:etung",17246,"kmccarthy",NA,289011
NA,"akoko_south_west","1990-01-01","9999-12-31",9,317336,2,"africa:nigeria:ondo:akoko_south_west",17246,"kmccarthy",NA,288994
NA,"ile_oluji_okeigbo","1990-01-01","9999-12-31",9,317345,2,"africa:nigeria:ondo:ile_oluji_okeigbo",17246,"kmccarthy",NA,288994
NA,"oke_ero","1990-01-01","9999-12-31",9,292274,2,"africa:nigeria:kwara:oke_ero",17246,"kmccarthy",NA,288980
NA,"udung_uko","1990-01-01","9999-12-31",9,316816,2,"africa:nigeria:akwa_ibom:udung_uko",17246,"kmccarthy",NA,288966
NA,"rimin_gado","1990-01-01","9999-12-31",9,317148,2,"africa:nigeria:kano:rimin_gado",17246,"kmccarthy",NA,288984
NA,"mbo","1990-01-01","9999-12-31",9,316835,2,"africa:nigeria:akwa_ibom:mbo",17246,"kmccarthy",NA,288966
NA,"onitsha_south","1990-01-01","9999-12-31",9,316844,2,"africa:nigeria:anambra:onitsha_south",17246,"kmccarthy",NA,289014
NA,"ukwa_west","1990-01-01","9999-12-31",9,292190,2,"africa:nigeria:abia:ukwa_west",17246,"kmccarthy",NA,288964
NA,"umu_nneochi","1990-01-01","9999-12-31",9,316777,2,"africa:nigeria:abia:umu_nneochi",17246,"kmccarthy",NA,288964
NA,"anambra_west","1990-01-01","9999-12-31",9,316858,2,"africa:nigeria:anambra:anambra_west",17246,"kmccarthy",NA,289014
NA,"ido_osi","1990-01-01","9999-12-31",9,317007,2,"africa:nigeria:ekiti:ido_osi",17246,"kmccarthy",NA,289003
NA,"ngor_okpala","1990-01-01","9999-12-31",9,317068,2,"africa:nigeria:imo:ngor_okpala",17246,"kmccarthy",NA,288987
NA,"ijebu_east","1990-01-01","9999-12-31",9,317325,2,"africa:nigeria:ogun:ijebu_east",17246,"kmccarthy",NA,288995
NA,"ibadan_south_west","1990-01-01","9999-12-31",9,317399,2,"africa:nigeria:oyo:ibadan_south_west",17246,"kmccarthy",NA,288991
NA,"obot_akara","1990-01-01","9999-12-31",9,316830,2,"africa:nigeria:akwa_ibom:obot_akara",17246,"kmccarthy",NA,288966
NA,"ndokwa_east","1990-01-01","9999-12-31",9,316955,2,"africa:nigeria:delta:ndokwa_east",17246,"kmccarthy",NA,289010
NA,"kabba_bunu","1990-01-01","9999-12-31",9,317233,2,"africa:nigeria:kogi:kabba_bunu",17246,"kmccarthy",NA,288979
NA,"calabar_south","1990-01-01","9999-12-31",9,316937,2,"africa:nigeria:cross_river:calabar_south",17246,"kmccarthy",NA,289011
NA,"oshimili_north","1990-01-01","9999-12-31",9,316964,2,"africa:nigeria:delta:oshimili_north",17246,"kmccarthy",NA,289010
NA,"esan_west","1990-01-01","9999-12-31",9,316998,2,"africa:nigeria:edo:esan_west",17246,"kmccarthy",NA,289004
NA,"atakunmosa_east","1990-01-01","9999-12-31",9,317360,2,"africa:nigeria:osun:atakunmosa_east",17246,"kmccarthy",NA,288992
NA,"nsit_atai","1990-01-01","9999-12-31",9,316813,2,"africa:nigeria:akwa_ibom:nsit_atai",17246,"kmccarthy",NA,288966
NA,"ikom","1990-01-01","9999-12-31",9,316940,2,"africa:nigeria:cross_river:ikom",17246,"kmccarthy",NA,289011
NA,"etsako_east","1990-01-01","9999-12-31",9,317002,2,"africa:nigeria:edo:etsako_east",17246,"kmccarthy",NA,289004
NA,"ika","1990-01-01","9999-12-31",9,316821,2,"africa:nigeria:akwa_ibom:ika",17246,"kmccarthy",NA,288966
NA,"obudu","1990-01-01","9999-12-31",9,316951,2,"africa:nigeria:cross_river:obudu",17246,"kmccarthy",NA,289011
NA,"akoko_north_west","1990-01-01","9999-12-31",9,317342,2,"africa:nigeria:ondo:akoko_north_west",17246,"kmccarthy",NA,288994
NA,"ihitte_uboma","1990-01-01","9999-12-31",9,317053,2,"africa:nigeria:imo:ihitte_uboma",17246,"kmccarthy",NA,288987
NA,"ahiazu_mbaise","1990-01-01","9999-12-31",9,317069,2,"africa:nigeria:imo:ahiazu_mbaise",17246,"kmccarthy",NA,288987
NA,"ibesikpo_asutan","1990-01-01","9999-12-31",9,316824,2,"africa:nigeria:akwa_ibom:ibesikpo_asutan",17246,"kmccarthy",NA,288966
NA,"ondo_east","1990-01-01","9999-12-31",9,317332,2,"africa:nigeria:ondo:ondo_east",17246,"kmccarthy",NA,288994
NA,"ika_south","1990-01-01","9999-12-31",9,316966,2,"africa:nigeria:delta:ika_south",17246,"kmccarthy",NA,289010
NA,"ese_odo","1990-01-01","9999-12-31",9,317337,2,"africa:nigeria:ondo:ese_odo",17246,"kmccarthy",NA,288994
NA,"omuma","1990-01-01","9999-12-31",9,317439,2,"africa:nigeria:rivers:omuma",17246,"kmccarthy",NA,288993
NA,"fagge","1990-01-01","9999-12-31",9,317139,2,"africa:nigeria:jigawa:fagge",17246,"kmccarthy",NA,288984
NA,"koko_besse","1990-01-01","9999-12-31",9,317203,2,"africa:nigeria:nasarawa:koko_besse",17246,"kmccarthy",NA,288963
NA,"ahoada_west","1990-01-01","9999-12-31",9,317423,2,"africa:nigeria:bayelsa:ahoada_west",17246,"kmccarthy",NA,288993
NA,"ibadan_north_west","1990-01-01","9999-12-31",9,317378,2,"africa:nigeria:ogun:ibadan_north_west",17246,"kmccarthy",NA,288991
NA,"eti_osa","1990-01-01","9999-12-31",9,317270,2,"africa:nigeria:oyo:eti_osa",17246,"kmccarthy",NA,288981
NA,"bassa_kogi","1990-01-01","9999-12-31",9,317237,2,"africa:nigeria:kogi:bassa_kogi",17246,"kmccarthy",NA,288979
NA,"kogi_kogi","1990-01-01","9999-12-31",9,317240,2,"africa:nigeria:kogi:kogi_kogi",17246,"kmccarthy",NA,288979
NA,"katsina_katsina","1990-01-01","9999-12-31",9,317176,2,"africa:nigeria:katsina:katsina_katsina",17246,"kmccarthy",NA,288997
NA,"surulere_lagos","1990-01-01","9999-12-31",9,325438,2,"africa:nigeria:lagos:surulere_lagos",17246,"kmccarthy",NA,288981
NA,"gayuk","1990-01-01","9999-12-31",9,316811,2,"africa:nigeria:adamawa:gayuk",17246,"kmccarthy",NA,288965
NA,"mbaitoli","1990-01-01","9999-12-31",9,317062,2,"africa:nigeria:imo:mbaitoli",17246,"kmccarthy",NA,288987
NA,"gombe_gombe","1990-01-01","9999-12-31",9,317046,2,"africa:nigeria:gombe:gombe_gombe",17246,"kmccarthy",NA,289844
NA,"ilesa_west","1990-01-01","9999-12-31",9,317362,2,"africa:nigeria:osun:ilesa_west",17246,"kmccarthy",NA,288992
NA,"kumi","1990-01-01","9999-12-31",9,317472,2,"africa:nigeria:taraba:kumi",17246,"kmccarthy",NA,288976
NA,"ebonyi_ebonyi","1990-01-01","9999-12-31",9,316986,2,"africa:nigeria:ebonyi:ebonyi_ebonyi",17246,"kmccarthy",NA,289009
NA,"ifelodun_kwara","1990-01-01","9999-12-31",9,317254,2,"africa:nigeria:kwara:ifelodun_kwara",17246,"kmccarthy",NA,288980
NA,"nasarawa_nasarawa","1990-01-01","9999-12-31",9,317285,2,"africa:nigeria:nasarawa:nasarawa_nasarawa",17246,"kmccarthy",NA,288975
NA,"nasarawa_kano","1990-01-01","9999-12-31",9,317154,2,"africa:nigeria:kano:nasarawa_kano",17246,"kmccarthy",NA,288984
NA,"ifako_ijaiye","1990-01-01","9999-12-31",9,317258,2,"africa:nigeria:lagos:ifako_ijaiye",17246,"kmccarthy",NA,288981
NA,"yakuur","1990-01-01","9999-12-31",9,316947,2,"africa:nigeria:cross_river:yakuur",17246,"kmccarthy",NA,289011
NA,"obi_nasarawa","1990-01-01","9999-12-31",9,317277,2,"africa:nigeria:nasarawa:obi_nasarawa",17246,"kmccarthy",NA,288975
NA,"irepodun_osun","1990-01-01","9999-12-31",9,291956,2,"africa:nigeria:osun:irepodun_osun",17246,"kmccarthy",NA,288992
NA,"bassa_plateau","1990-01-01","9999-12-31",9,317413,2,"africa:nigeria:plateau:bassa_plateau",17246,"kmccarthy",NA,290694
NA,"chafe","1990-01-01","9999-12-31",9,317507,2,"africa:nigeria:zamfara:chafe",17246,"kmccarthy",NA,288978
NA,"shongom","1990-01-01","9999-12-31",9,292237,2,"africa:nigeria:gombe:shongom",17246,"kmccarthy",NA,289844
NA,"bauchi_bauchi","1990-01-01","9999-12-31",9,316870,2,"africa:nigeria:bauchi:bauchi_bauchi",17246,"kmccarthy",NA,288983
NA,"fufure","1990-01-01","9999-12-31",9,316805,2,"africa:nigeria:adamawa:fufure",17246,"kmccarthy",NA,288965
NA,"grie","1990-01-01","9999-12-31",9,316793,2,"africa:nigeria:adamawa:grie",17246,"kmccarthy",NA,288965
NA,"moya","1990-01-01","9999-12-31",9,317286,2,"africa:nigeria:niger:moya",17246,"kmccarthy",NA,288982
NA,"obi_benue","1990-01-01","9999-12-31",9,292215,2,"africa:nigeria:benue:obi_benue",17246,"kmccarthy",NA,289013
NA,"ifelodun_osun","1990-01-01","9999-12-31",9,317364,2,"africa:nigeria:osun:ifelodun_osun",17246,"kmccarthy",NA,288992
NA,"igueben","1990-01-01","9999-12-31",9,317003,2,"africa:nigeria:edo:igueben",17246,"kmccarthy",NA,289004
NA,"yewa_south","1990-01-01","9999-12-31",9,317329,2,"africa:nigeria:ogun:yewa_south",17246,"kmccarthy",NA,288995
NA,"aiyedaade","1990-01-01","9999-12-31",9,317355,2,"africa:nigeria:osun:aiyedaade",17246,"kmccarthy",NA,288992
NA,"obi_ngwa","1990-01-01","9999-12-31",9,316779,2,"africa:nigeria:abia:obi_ngwa",17246,"kmccarthy",NA,288964
NA,"yenagoa","1990-01-01","9999-12-31",9,316882,2,"africa:nigeria:bayelsa:yenagoa",17246,"kmccarthy",NA,288990
NA,"yewa_north","1990-01-01","9999-12-31",9,317323,2,"africa:nigeria:ogun:yewa_north",17246,"kmccarthy",NA,288995
NA,"irepodun_kwara","1990-01-01","9999-12-31",9,317250,2,"africa:nigeria:kwara:irepodun_kwara",17246,"kmccarthy",NA,288980
NA,"surulere_oyo","1990-01-01","9999-12-31",9,292483,2,"africa:nigeria:oyo:surulere_oyo",17246,"kmccarthy",NA,288991
NA,"ilesa_east","1990-01-01","9999-12-31",9,317363,2,"africa:nigeria:osun:ilesa_east",17246,"kmccarthy",NA,288992
NA,"ekiti_kwara","1990-01-01","9999-12-31",9,292129,2,"africa:nigeria:kwara:ekiti_kwara",17246,"kmccarthy",NA,288980
NA,"abaji","1990-01-01","9999-12-31",9,317042,2,"africa:nigeria:fct_abuja:abaji",17246,"kmccarthy",NA,288925
NA,"kuje","1990-01-01","9999-12-31",9,317037,2,"africa:nigeria:fct_abuja:kuje",17246,"kmccarthy",NA,288925
NA,"kwali","1990-01-01","9999-12-31",9,317038,2,"africa:nigeria:fct_abuja:kwali",17246,"kmccarthy",NA,288925
NA,"municipal_area_council","1990-01-01","9999-12-31",9,317039,2,"africa:nigeria:fct_abuja:municipal_area_council",17246,"kmccarthy",NA,288925
NA,"okobo","1990-01-01","9999-12-31",9,316817,2,"africa:nigeria:akwa_ibom:okobo",17246,"kmccarthy",NA,288966
NA,"oron","1990-01-01","9999-12-31",9,316823,2,"africa:nigeria:akwa_ibom:oron",17246,"kmccarthy",NA,288966
NA,"ukanafun","1990-01-01","9999-12-31",9,316837,2,"africa:nigeria:akwa_ibom:ukanafun",17246,"kmccarthy",NA,288966
NA,"uyo","1990-01-01","9999-12-31",9,316827,2,"africa:nigeria:akwa_ibom:uyo",17246,"kmccarthy",NA,288966
NA,"ogoja","1990-01-01","9999-12-31",9,316944,2,"africa:nigeria:cross_river:ogoja",17246,"kmccarthy",NA,289011
NA,"etim_ekpo","1990-01-01","9999-12-31",9,316834,2,"africa:nigeria:akwa_ibom:etim_ekpo",17246,"kmccarthy",NA,288966
NA,"bwari","1990-01-01","9999-12-31",9,317040,2,"africa:nigeria:fct_abuja:bwari",17246,"kmccarthy",NA,288925
NA,"gwagwalada","1990-01-01","9999-12-31",9,317041,2,"africa:nigeria:fct_abuja:gwagwalada",17246,"kmccarthy",NA,288925
NA,"ibeno","1990-01-01","9999-12-31",9,316831,2,"africa:nigeria:akwa_ibom:ibeno",17246,"kmccarthy",NA,288966
NA,"akpabuyo","1990-01-01","9999-12-31",9,316952,2,"africa:nigeria:cross_river:akpabuyo",17246,"kmccarthy",NA,289011
NA,"ibiono_ibom","1990-01-01","9999-12-31",9,316819,2,"africa:nigeria:akwa_ibom:ibiono_ibom",17246,"kmccarthy",NA,288966
NA,"etinan","1990-01-01","9999-12-31",9,316825,2,"africa:nigeria:akwa_ibom:etinan",17246,"kmccarthy",NA,288966
NA,"ikot_ekpene","1990-01-01","9999-12-31",9,316838,2,"africa:nigeria:akwa_ibom:ikot_ekpene",17246,"kmccarthy",NA,288966
NA,"mkpat_enin","1990-01-01","9999-12-31",9,316820,2,"africa:nigeria:akwa_ibom:mkpat_enin",17246,"kmccarthy",NA,288966
NA,"onna","1990-01-01","9999-12-31",9,316822,2,"africa:nigeria:akwa_ibom:onna",17246,"kmccarthy",NA,288966
NA,"calabar_municipal","1990-01-01","9999-12-31",9,292226,2,"africa:nigeria:cross_river:calabar_municipal",17246,"kmccarthy",NA,289011
NA,"etung","1990-01-01","9999-12-31",9,316948,2,"africa:nigeria:cross_river:etung",17246,"kmccarthy",NA,289011
NA,"obudu","1990-01-01","9999-12-31",9,316951,2,"africa:nigeria:cross_river:obudu",17246,"kmccarthy",NA,289011
NA,"boki","1990-01-01","9999-12-31",9,316939,2,"africa:nigeria:cross_river:boki",17246,"kmccarthy",NA,289011
NA,"abak","1990-01-01","9999-12-31",9,316828,2,"africa:nigeria:akwa_ibom:abak",17246,"kmccarthy",NA,288966
NA,"ini","1990-01-01","9999-12-31",9,316815,2,"africa:nigeria:akwa_ibom:ini",17246,"kmccarthy",NA,288966
NA,"bekwarra","1990-01-01","9999-12-31",9,316950,2,"africa:nigeria:cross_river:bekwarra",17246,"kmccarthy",NA,289011
NA,"biase","1990-01-01","9999-12-31",9,316938,2,"africa:nigeria:cross_river:biase",17246,"kmccarthy",NA,289011
NA,"ikom","1990-01-01","9999-12-31",9,316940,2,"africa:nigeria:cross_river:ikom",17246,"kmccarthy",NA,289011
NA,"yala","1990-01-01","9999-12-31",9,316942,2,"africa:nigeria:cross_river:yala",17246,"kmccarthy",NA,289011
NA,"ika","1990-01-01","9999-12-31",9,316821,2,"africa:nigeria:akwa_ibom:ika",17246,"kmccarthy",NA,288966
NA,"itu","1990-01-01","9999-12-31",9,316841,2,"africa:nigeria:akwa_ibom:itu",17246,"kmccarthy",NA,288966
NA,"oruk_anam","1990-01-01","9999-12-31",9,316832,2,"africa:nigeria:akwa_ibom:oruk_anam",17246,"kmccarthy",NA,288966
NA,"uruan","1990-01-01","9999-12-31",9,316826,2,"africa:nigeria:akwa_ibom:uruan",17246,"kmccarthy",NA,288966
NA,"abi","1990-01-01","9999-12-31",9,316949,2,"africa:nigeria:cross_river:abi",17246,"kmccarthy",NA,289011
NA,"yakuur","1990-01-01","9999-12-31",9,316947,2,"africa:nigeria:cross_river:yakuur",17246,"kmccarthy",NA,289011
NA,"obot_akara","1990-01-01","9999-12-31",9,316830,2,"africa:nigeria:akwa_ibom:obot_akara",17246,"kmccarthy",NA,288966
NA,"obanliku","1990-01-01","9999-12-31",9,316946,2,"africa:nigeria:cross_river:obanliku",17246,"kmccarthy",NA,289011
NA,"mbo","1990-01-01","9999-12-31",9,316835,2,"africa:nigeria:akwa_ibom:mbo",17246,"kmccarthy",NA,288966
NA,"nsit_atai","1990-01-01","9999-12-31",9,316813,2,"africa:nigeria:akwa_ibom:nsit_atai",17246,"kmccarthy",NA,288966
NA,"nsit_ibom","1990-01-01","9999-12-31",9,316839,2,"africa:nigeria:akwa_ibom:nsit_ibom",17246,"kmccarthy",NA,288966
NA,"odukpani","1990-01-01","9999-12-31",9,316943,2,"africa:nigeria:cross_river:odukpani",17246,"kmccarthy",NA,289011
NA,"eket","1990-01-01","9999-12-31",9,316842,2,"africa:nigeria:akwa_ibom:eket",17246,"kmccarthy",NA,288966
NA,"bakassi","1990-01-01","9999-12-31",9,292227,2,"africa:nigeria:cross_river:bakassi",17246,"kmccarthy",NA,289011
NA,"calabar_south","1990-01-01","9999-12-31",9,316937,2,"africa:nigeria:cross_river:calabar_south",17246,"kmccarthy",NA,289011
NA,"akamkpa","1990-01-01","9999-12-31",9,316941,2,"africa:nigeria:cross_river:akamkpa",17246,"kmccarthy",NA,289011
NA,"udung_uko","1990-01-01","9999-12-31",9,316816,2,"africa:nigeria:akwa_ibom:udung_uko",17246,"kmccarthy",NA,288966
NA,"obubra","1990-01-01","9999-12-31",9,316945,2,"africa:nigeria:cross_river:obubra",17246,"kmccarthy",NA,289011
NA,"ibesikpo_asutan","1990-01-01","9999-12-31",9,316824,2,"africa:nigeria:akwa_ibom:ibesikpo_asutan",17246,"kmccarthy",NA,288966
NA,"nsit_ubium","1990-01-01","9999-12-31",9,316840,2,"africa:nigeria:akwa_ibom:nsit_ubium",17246,"kmccarthy",NA,288966
NA,"esit_eket","1990-01-01","9999-12-31",9,316818,2,"africa:nigeria:akwa_ibom:esit_eket",17246,"kmccarthy",NA,288966
NA,"essien_udim","1990-01-01","9999-12-31",9,316836,2,"africa:nigeria:akwa_ibom:essien_udim",17246,"kmccarthy",NA,288966
NA,"ikono","1990-01-01","9999-12-31",9,316829,2,"africa:nigeria:akwa_ibom:ikono",17246,"kmccarthy",NA,288966
NA,"eastern_obolo","1990-01-01","9999-12-31",9,316814,2,"africa:nigeria:akwa_ibom:eastern_obolo",17246,"kmccarthy",NA,288966
NA,"urue_offong_oruko","1990-01-01","9999-12-31",9,316812,2,"africa:nigeria:akwa_ibom:urue_offong_oruko",17246,"kmccarthy",NA,288966
NA,"ikot_abasi","1990-01-01","9999-12-31",9,316833,2,"africa:nigeria:akwa_ibom:ikot_abasi",17246,"kmccarthy",NA,288966
NA,"ogo_oluwa","1990-01-01","9999-12-31",9,317395,2,"africa:nigeria:osun:ogo_oluwa",17246,"kmccarthy",NA,288991
NA,"ikpoba_okha","1990-01-01","9999-12-31",9,316995,2,"africa:nigeria:cross_river:ikpoba_okha",17246,"kmccarthy",NA,289004
NA,"ankpa","1990-01-01","9999-12-31",9,317238,2,"africa:nigeria:benue:ankpa",17246,"kmccarthy",NA,288979
NA,"ede_south","1990-01-01","9999-12-31",9,317359,2,"africa:nigeria:oyo:ede_south",17246,"kmccarthy",NA,288992
NA,"ikwuano","1990-01-01","9999-12-31",9,316785,2,"africa:nigeria:abia:ikwuano",17337,"kmccarthy",NA,288964
